"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429989.786","4580949.525","429897.858","4580748.603","2.16169","41.375204","METRO (L3) - POBLE SEC (Av. del Paral.lel)-",2,10,"Eixample","Sant Antoni",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429083.159","4582431.955","428991.24","4582231.019","2.150676","41.388476","METRO (L5) - HOSPITAL CLÍNIC (C. del Comte d'Urgell)-",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430145.976","4584367.417","430054.048","4584166.463","2.163163","41.406001","METRO (L4) - JOANIC (C. de Pi i Margall)-",6,32,"Gràcia","el Camp d'en Grassot i Gràcia Nova",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428309.349","4581667.486","428217.437","4581466.558","2.141512","41.381522","METRO (L3) - SANTS ESTACIÓ-",3,18,"Sants-Montjuïc","Sants",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426508.429","4581072.177","426416.533","4580871.255","2.120049","41.375998","METRO (L5) - COLLBLANC-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431349.36","4586210.143","431257.421","4586009.172","2.177349","41.422701","METRO (L4) - MARAGALL (Rda. del Guinardó)-",7,35,"Horta-Guinardó","el Guinardó",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434693.999","4587413.195","434602.03","4587212.211","2.217241","41.433816","METRO (L2) - ARTIGUES-SANT ADRIÀ-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431356.673","4589013.487","431264.735","4588812.49","2.177118","41.44795","METRO (L3) - ROQUETES (Pla dels Cirerers)-",8,50,"Nou Barris","les Roquetes",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431971.468","4589198.073","431879.524","4588997.074","2.184457","41.449665","METRO (L3) - TRINITAT NOVA (Parc/Tamariu)-",8,53,"Nou Barris","la Trinitat Nova",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431946.611","4589181.536","431854.667","4588980.537","2.184161","41.449514","METRO (L3) - TRINITAT NOVA-",8,53,"Nou Barris","la Trinitat Nova",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431058.862","4587864.888","430966.926","4587663.901","2.173684","41.43758","METRO (L4) - LLUCMAJOR (Pg. del Verdum)-",8,48,"Nou Barris","la Guineueta",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433156.5","4590029.5","433064.546","4589828.493","2.19855","41.457253","METRO (L9 nord) - CAN ZAM-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","434706.5","4585810.25","434614.53","4585609.281","2.217564","41.41938","TRAMVIA (T5, T6) - PARC DEL BESÓS-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","427564.04","4585399.25","427472.136","4585198.287","2.132153","41.415065","TRAMVIA BLAU - AV. TIBIDABO (Teodor Roviralta-Adrià Margarit)-",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429946.138","4583230.594","429854.211","4583029.651","2.160904","41.395745","METRO (L3) - DIAGONAL (Pg. de Gràcia)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430756.866","4582145.316","430664.931","4581944.382","2.170725","41.38604","METRO (L3) - CATALUNYA (C. Fontanella)-",1,2,"Ciutat Vella","el Barri Gòtic",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428640.796","4584981.714","428548.882","4584780.755","2.145084","41.411401","METRO (L3) - VALLCARCA-",6,28,"Gràcia","Vallcarca i els Penitents",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427331.435","4580348.74","427239.531","4580147.824","2.129976","41.369557","METRO (L1) - SANTA EULÀLIA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431163.549","4583056.87","431071.611","4582855.928","2.175485","41.394285","METRO (L2) - TETUAN (Pl. de Tetuan)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431536.15","4590307.887","431444.211","4590106.878","2.17912","41.459624","METRO (L11) - TORRE BARÓ - VALLBONA (C. Sant Feliu de Codines)-",8,54,"Nou Barris","Torre Baró",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","426477.889","4583649.008","426385.994","4583448.062","2.11937","41.399203","FGC - REINA ELISENDA (Sortida Duquesa d'Orleans)-",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","428425.993","4584117.19","428334.08","4583916.239","2.142617","41.403596","FGC - PADUA-",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K011","Transports i serveis relacionats","Tramvia","434370.625","4585575.454","434278.658","4585374.488","2.213571","41.417238","TRAMVIA (T5, T6) - ALFONS EL MAGNÀNIM-",10,70,"Sant Martí","el Besòs i el Maresme",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427950.667","4581010.241","427858.758","4580809.319","2.137301","41.37557","METRO (L1) - PLAÇA DE SANTS (C. de Sants)-",3,18,"Sants-Montjuïc","Sants",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428075.694","4580969.707","427983.784","4580768.785","2.138801","41.375217","METRO (L1) - PLAÇA DE SANTS (C. de Sants)-",3,18,"Sants-Montjuïc","Sants",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426274.529","4578783.125","426182.635","4578582.224","2.117531","41.35536","FGC (L8) - GORNAL-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432508.438","4587723.86","432416.489","4587522.874","2.19105","41.436433","METRO (L1) - SANT ANDREU (Pl. d'Orfila)-",9,60,"Sant Andreu","Sant Andreu",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432160.281","4584884.212","432068.334","4584683.253","2.187202","41.410828","METRO (L1) - CLOT (C. de València)-",10,65,"Sant Martí","el Clot",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","424865.261","4579723.011","424773.38","4579522.102","2.100569","41.363695","METRO (L1) - RAMBLA JUST OLIVERAS-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432167.769","4585437.507","432075.822","4585236.542","2.187229","41.415812","METRO (L1) - NAVAS (C. de Palència)-",9,63,"Sant Andreu","Navas",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431733.43","4589089.779","431641.488","4588888.781","2.181619","41.44867","METRO (L4,L11) - TRINITAT NOVA (Aiguablava)-",8,53,"Nou Barris","la Trinitat Nova",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431251.378","4584914.19","431159.44","4584713.231","2.176324","41.411021","METRO (L5) - SANT PAU-DOS DE MAIG-",2,6,"Eixample","la Sagrada Família",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431088.588","4587052.485","430996.652","4586851.506","2.174133","41.430266","METRO (L5) - VIRREI AMAT (Pg. Fabra i Puig)-",8,44,"Nou Barris","Vilapicina i la Torre Llobeta",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430207.632","4582096.25","430115.702","4581895.317","2.164163","41.385551","METRO (L1) - UNIVERSITAT-",2,10,"Eixample","Sant Antoni",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429881.373","4583294.571","429789.447","4583093.627","2.160122","41.396315","METRO (L3) - DIAGONAL (Av. Diagonal)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426349.246","4582163.058","426257.352","4581962.126","2.118013","41.385808","METRO (L3) - PALAU REIAL (Av. Diagonal)-",4,20,"Les Corts","la Maternitat i Sant Ramon",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431187.374","4581149.853","431095.435","4580948.928","2.175987","41.377112","METRO (L3) - DRASSANES (C. del Portal de Santa Madrona)-",1,1,"Ciutat Vella","el Raval",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431096.582","4583131.93","431004.644","4582930.987","2.174676","41.394956","METRO (L2) - TETUAN (Pl. de Tetuan)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428173.946","4581719.551","428082.035","4581518.622","2.139887","41.381979","METRO (L3) - SANTS ESTACIÓ (C. d'Enric Bargés)-",3,18,"Sants-Montjuïc","Sants",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431869.133","4587141.985","431777.19","4586941.005","2.183464","41.431138","METRO (L1) - FABRA I PUIG (Av. Meridiana)-",9,60,"Sant Andreu","Sant Andreu",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432155.06","4584001.939","432063.113","4583800.988","2.187238","41.402882","METRO (L1) - GLÒRIES (Pl. de les Glòries Catalanes)-",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426420.871","4583563.017","426328.977","4583362.072","2.118699","41.398423","FGC (L6) - REINA ELISENDA (Sortida J. V. Foix)-",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428479.622","4584065.28","428387.709","4583864.329","2.143265","41.403133","FGC (L7) - PADUA-",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431089.137","4583095.217","430997.2","4582894.275","2.174591","41.394624","METRO (L2) - TETUAN-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","424252.943","4575091.435","424161.066","4574890.569","2.093827","41.321923","METRO (L9 sud) - CÈNTRIC-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429838.315","4580944.66","429746.388","4580743.738","2.15988","41.375147","METRO (L3) - POBLE SEC-",2,10,"Eixample","Sant Antoni",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434663.29","4585277.16","434571.32","4585076.196","2.217105","41.414575","METRO (L4) - BESÒS MAR (C. d'Alfons el Magnànim)-",10,70,"Sant Martí","el Besòs i el Maresme",,
"K011","Transports i serveis relacionats","Tramvia","423792.408","4581155.468","423700.537","4580954.546","2.087563","41.376495","TRAMVIA (T1,T2,T3) - PONT D'ESPLUGUES-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","421974.72","4578976.831","421882.866","4578775.929","2.066109","41.356699","TRAMVIA (T1,T2) - LES AIGÜES-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","420923.21","4581503.09","420831.366","4581302.165","2.05321","41.379349","Tramvia (T3) - SANT FELIU/CONSELL COMARCAL-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429248.257","4583660.389","429156.337","4583459.442","2.152507","41.399554","FGC (L6,L7) - GRÀCIA-",6,31,"Gràcia","la Vila de Gràcia",,
"K009","Transports i serveis relacionats","Funicular","425811.778","4584757.393","425719.89","4584556.437","2.111267","41.409124","Funicular VALLVIDRERA - inferior-",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K003","Transports i serveis relacionats","RENFE","430305.812","4582796.969","430213.882","4582596.029","2.165256","41.39187","RENFE - PASSEIG DE GRÀCIA-",2,7,"Eixample","la Dreta de l'Eixample",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","427013.72","4583570.427","426921.82","4583369.481","2.125789","41.398544","FGC - SARRIÀ-",5,24,"Sarrià-Sant Gervasi","les Tres Torres",,
"K003","Transports i serveis relacionats","RENFE","432276.02","4584790.649","432184.072","4584589.69","2.188597","41.409995","RENFE - CLOT-",10,65,"Sant Martí","el Clot",,
"K003","Transports i serveis relacionats","RENFE","428972.719","4593965.938","428880.804","4593764.896","2.147997","41.492347","RENFE - CERDANYOLA DEL VALLÈS-",,,,,,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","426908.772","4583660.942","426816.873","4583459.995","2.124523","41.39935","FGC - SARRIÀ-",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K003","Transports i serveis relacionats","RENFE","431838.563","4587111.63","431746.62","4586910.65","2.183101","41.430862","RENFE - SANT ANDREU ARENAL-",9,60,"Sant Andreu","Sant Andreu",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","429175.608","4583674.947","429083.688","4583474","2.151636","41.399679","FGC - GRÀCIA (C. de Marià Cubí)-",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","427824.633","4583461.639","427732.726","4583260.694","2.135502","41.397638","FGC - BONANOVA-",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","420052.849","4578048.029","419961.012","4577847.136","2.043259","41.348145","FGC (L8) - SANT BOI-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428146.731","4584356.984","428054.821","4584156.031","2.139248","41.405731","FGC (L7) - EL PUTXET-",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430137.55","4581368.449","430045.621","4581167.523","2.163409","41.37899","METRO (L2) - SANT ANTONI (Rda. Sant Antoni)-",1,1,"Ciutat Vella","el Raval",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430981.696","4582516.355","430889.759","4582315.418","2.173372","41.389401","METRO (L1) - URQUINAONA (Pl. d'Urquinaona)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433691.38","4587684.05","433599.42","4587483.064","2.205212","41.436173","METRO (L9 nord, L10) - BON PASTOR-",9,59,"Sant Andreu","el Bon Pastor",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","436535.338","4588671.231","436443.352","4588470.235","2.239146","41.445295","METRO (L2) - PEP VENTURA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430958.318","4582414.33","430866.382","4582213.394","2.173104","41.388481","METRO (L4) - URQUINAONA-",1,4,"Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430593.509","4583715.68","430501.576","4583514.732","2.168592","41.40017","METRO (L4) - VERDAGUER-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434077.168","4587001.335","433985.204","4586800.355","2.209904","41.430056","METRO (L2) - VERNEDA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431107.105","4585467.956","431015.168","4585266.992","2.174535","41.415996","METRO (L4) - HOSPITAL DE SANT PAU-GUINARDÓ-",7,35,"Horta-Guinardó","el Guinardó",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429794.476","4583097.84","429702.55","4582896.898","2.159106","41.394536","METRO (L5) - DIAGONAL (C. del Rosselló)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","419347.693","4579117.936","419255.863","4578917.034","2.034689","41.357711","FGC (L8) - MOLÍ NOU-CIUTAT COOPERATIVA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426361.7","4581050.761","426269.806","4580849.839","2.118297","41.375791","METRO (L5) - COLLBLANC-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426595.677","4581022.672","426503.78","4580821.75","2.121098","41.37556","METRO (L5) - COLLBLANC-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433802.24","4586312.21","433710.278","4586111.237","2.206689","41.423827","METRO (L2) - LA PAU-",10,73,"Sant Martí","la Verneda i la Pau",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433930","4584543","433838.037","4584342.043","2.208411","41.407903","METRO (L4) - SELVA DE MAR (C. de Provençals)-",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430614.647","4587091.031","430522.715","4586890.052","2.168457","41.430572","METRO (L5) - VILAPICINA (Pg. de Fabra i Puig)-",8,46,"Nou Barris","el Turó de la Peira",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430556.705","4587119.543","430464.774","4586918.563","2.16776","41.430824","METRO (L5) - VILAPICINA-",8,46,"Nou Barris","el Turó de la Peira",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430105.681","4581475.704","430013.752","4581274.777","2.163015","41.379953","METRO (L2) - SANT ANTONI-",2,10,"Eixample","Sant Antoni",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427060.814","4582391.704","426968.914","4582190.769","2.126495","41.387932","METRO (L3) - MARIA CRISTINA (Av. Diagonal)-",4,20,"Les Corts","la Maternitat i Sant Ramon",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431805.519","4589157.462","431713.577","4588956.463","2.182475","41.449285","METRO (L4,L11) - TRINITAT NOVA-",8,53,"Nou Barris","la Trinitat Nova",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427007.141","4581011.351","426915.241","4580810.429","2.126019","41.375495","METRO (L5) - BADAL (C. Carreras i Candi)-",3,17,"Sants-Montjuïc","Sants - Badal",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433490.884","4584051.573","433398.925","4583850.621","2.203212","41.40344","METRO (L4) - POBLENOU-",10,68,"Sant Martí","el Poblenou",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","436456.485","4588593.828","436364.5","4588392.833","2.23821","41.444591","METRO (L2) - PEP VENTURA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432002.066","4581759.788","431910.12","4581558.858","2.18566","41.382674","METRO (L4) - BARCELONETA-",1,4,"Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433784.203","4586327.305","433692.242","4586126.332","2.206472","41.423961","METRO (L4) - LA PAU-",10,73,"Sant Martí","la Verneda i la Pau",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431379.826","4586383.938","431287.887","4586182.965","2.177694","41.424269","METRO (L4) - MARAGALL-",9,62,"Sant Andreu","el Congrés i els Indians",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433762.5","4590258.5","433670.54","4590057.49","2.20578","41.459366","METRO (L9 nord) - SINGUERLÍN-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","421327.15","4579790.91","421235.302","4579590.001","2.058263","41.363968","TRAMVIA (T1,T2) - BON VIATGE-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","421688.768","4580185.9","421596.916","4579984.987","2.062535","41.36756","TRAMVIA (T2) - LA FONTSANTA-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","427725.933","4585291.588","427634.027","4585090.626","2.134102","41.41411","TRAMVIA BLAU - AV. TIBIDABO (Rda. de Dalt-Bosch i Alsina)-",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K011","Transports i serveis relacionats","Tramvia","435361.902","4586703.06","435269.926","4586502.083","2.22531","41.427474","TRAMVIA (T5) - SANT JOAN BAPTISTA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","423046.915","4579041.948","422955.051","4578841.045","2.078917","41.357389","METRO (L5) - GAVARRA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430492.299","4587095.408","430400.368","4586894.429","2.166992","41.430601","METRO (L5) - VILAPICINA (C. de Canfranc)-",8,46,"Nou Barris","el Turó de la Peira",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429843.868","4581779.646","429751.942","4581578.716","2.159849","41.382668","METRO (L1) - URGELL (C. de Villarroel)-",2,10,"Eixample","Sant Antoni",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429810.742","4581811.859","429718.816","4581610.929","2.159449","41.382955","METRO (L1) - URGELL (Gv. Corts Catalanes)-",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432073.545","4584806.079","431981.599","4584605.12","2.186173","41.410117","METRO (L2) - CLOT (C. de Sibelius)-",10,64,"Sant Martí","el Camp de l'Arpa del Clot",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425129.002","4580230.362","425037.119","4580029.448","2.103659","41.368289","METRO (L1) - CAN SERRA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425092.762","4580159.507","425000.879","4579958.593","2.103234","41.367647","METRO (L1) - CAN SERRA-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","432544.669","4582298.819","432452.718","4582097.883","2.192089","41.387575","TRAMVIA (T4) - CIUTADELLA-VILA OLÍMPICA-",10,67,"Sant Martí","la Vila Olímpica del Poblenou",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","416940.284","4583728.731","416848.477","4583527.787","2.00528","41.398991","FGC - CAN ROS-",,,,,,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","419088.184","4579775.774","418996.356","4579574.866","2.031499","41.363609","FGC - COLÒNIA GÜELL-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","433503.312","4584495.592","433411.353","4584294.636","2.203312","41.40744","TRAMVIA (T4) - FLUVIÀ-",10,71,"Sant Martí","Provençals del Poblenou",,
"K003","Transports i serveis relacionats","RENFE","430640.301","4582313.623","430548.367","4582112.688","2.169312","41.387546","RENFE - CATALUNYA-",2,7,"Eixample","la Dreta de l'Eixample",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","427363.016","4579441.732","427271.112","4579240.824","2.130463","41.361391","FGC - ILDEFONS CERDÀ-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434595.6","4588842.8","434503.632","4588641.803","2.215908","41.446684","METRO (L9 nord) - SANTA ROSA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431856.742","4587066.668","431764.799","4586865.689","2.183324","41.430459","METRO (L1) - FABRA I PUIG-",9,60,"Sant Andreu","Sant Andreu",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427263.959","4580301.705","427172.056","4580100.789","2.129175","41.369127","METRO (L1) - SANTA EULÀLIA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427464.321","4579393.075","427372.416","4579192.168","2.13168","41.360962","FGC (L8) - ILDEFONS CERDÀ-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429384.392","4581341.938","429292.47","4581141.012","2.154406","41.378685","METRO (L1) - ROCAFORT (C. de Rocafort)-",2,10,"Eixample","Sant Antoni",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427718.753","4580857.291","427626.846","4580656.37","2.134546","41.374172","METRO (L1) - MERCAT NOU (C. dels Jocs Florals)-",3,18,"Sants-Montjuïc","Sants",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426337.621","4582197.391","426245.727","4581996.458","2.117869","41.386116","METRO (L3) - PALAU REIAL (Av. Diagonal)-",4,21,"Les Corts","Pedralbes",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429708.402","4581713.024","429616.477","4581512.095","2.158237","41.382056","METRO (L1) - URGELL (Gv. Corts Catalanes)-",2,9,"Eixample","la Nova Esquerra de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429802.129","4587014.385","429710.205","4586813.407","2.158742","41.429811","METRO (L5) - HORTA (Bda. de la Plana)-",7,43,"Horta-Guinardó","Horta",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428121.85","4581466.934","428029.939","4581266.007","2.139294","41.379699","METRO (L5) - SANTS ESTACIÓ-",3,18,"Sants-Montjuïc","Sants",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431128.059","4587075.507","431036.122","4586874.528","2.174603","41.430476","METRO (L5) - VIRREI AMAT (C. del Doctor Pi i Molist)-",8,46,"Nou Barris","el Turó de la Peira",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425716.518","4580250.095","425624.629","4580049.18","2.110681","41.368521","METRO (L1) - FLORIDA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434826.172","4589386.092","434734.202","4589185.09","2.21861","41.451596","METRO (L1) - FONDO-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430205.007","4582017.752","430113.077","4581816.82","2.16414","41.384844","METRO (L2) - UNIVERSITAT (Rda. de Sant Antoni)-",1,1,"Ciutat Vella","el Raval",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430659.636","4582071.362","430567.702","4581870.429","2.169571","41.385366","METRO (L3) - CATALUNYA (C. de Pelai)-",1,1,"Ciutat Vella","el Raval",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428868.355","4587625.771","428776.439","4587424.787","2.147496","41.435235","METRO (L3) - MUNDET-",7,40,"Horta-Guinardó","Montbau",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430168.298","4582037.765","430076.369","4581836.833","2.163699","41.385021","METRO (L2) - UNIVERSITAT (C. d'Aribau)-",2,10,"Eixample","Sant Antoni",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429010.086","4584390.639","428918.168","4584189.685","2.149572","41.40611","METRO (L3) - LESSEPS (Rda. Gral. Mitre)-",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428870.976","4580975.956","428779.058","4580775.034","2.148309","41.375344","METRO (L1) - ESPANYA (C. de la Creu Coberta)-",3,15,"Sants-Montjuïc","Hostafrancs",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425839.284","4581972.451","425747.395","4581771.52","2.111937","41.384045","METRO (L9 sud) - ZONA UNIVERSITÀRIA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426191.57","4580254.058","426099.677","4580053.143","2.11636","41.3686","METRO (L9 sud) - TORRASSA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","422485.208","4573109.402","422393.347","4572908.555","2.072961","41.303904","METRO (L9 sud) - TERMINAL NORD-",,,,,,
"K009","Transports i serveis relacionats","Funicular","426504.9","4586099.994","426413.006","4585899.025","2.119395","41.42128","Funicular TIBIDABO - superior-",5,22,"Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429026.101","4580916.949","428934.182","4580716.027","2.150171","41.374826","METRO (L3) - ESPANYA (Av. del Paral.lel)-",3,11,"Sants-Montjuïc","el Poble-sec",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430655.351","4582316.135","430563.417","4582115.2","2.169492","41.38757","METRO (L1) - CATALUNYA (Pl. de Catalunya)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432648.577","4582336.205","432556.625","4582135.269","2.193327","41.38792","METRO (L4) - CIUTADELLA - VILA OLÍMPICA (Parc de Carles I)-",10,67,"Sant Martí","la Vila Olímpica del Poblenou",,
